Entity,Code,Year,Oil (% equivalent primary energy),Coal (% equivalent primary energy),Solar (% equivalent primary energy),Nuclear (% equivalent primary energy),Hydro (% equivalent primary energy),Wind (% equivalent primary energy),Gas (% equivalent primary energy),Other renewables (% equivalent primary energy)
Asia Pacific (EI),,1965,36.9083,53.1099,0,0.0013548587,8.815359,0,1.0739887,0.09110083
Asia Pacific (EI),,1966,38.761326,51.582676,0,0.029158363,8.445241,0,1.0977968,0.08380533
Asia Pacific (EI),,1967,43.13636,47.967754,0,0.029994303,7.596487,0,1.199766,0.06963304
Asia Pacific (EI),,1968,45.737843,45.17273,0,0.04619623,7.7583685,0,1.2135231,0.071340874
Asia Pacific (EI),,1969,46.766193,44.620605,0,0.07038349,7.0702477,0,1.4085625,0.06400822
Asia Pacific (EI),,1970,47.722263,43.843506,0,0.20176814,6.452001,0,1.7184734,0.061989505
Asia Pacific (EI),,1971,48.44694,42.83493,0,0.2824156,6.500092,0,1.8797228,0.05589862
Asia Pacific (EI),,1972,49.28531,41.99133,0,0.31309304,6.3094893,0,2.0470386,0.053739723
Asia Pacific (EI),,1973,51.90029,39.843147,0,0.32926476,5.528943,0,2.3470135,0.05133629
Asia Pacific (EI),,1974,50.44188,39.92967,0,0.58936316,6.075548,0,2.8846025,0.078939155
Asia Pacific (EI),,1975,48.34506,41.427128,0,0.7190631,6.2478614,0,3.1803901,0.08048518
Asia Pacific (EI),,1976,49.069374,40.447968,0,0.9163702,5.9794245,0,3.5117407,0.07512622
Asia Pacific (EI),,1977,48.770405,40.77594,0,0.7908291,5.5018573,0,4.089284,0.07168114
Asia Pacific (EI),,1978,48.47395,40.035408,0,1.4525934,5.3766966,0,4.587903,0.07344911
Asia Pacific (EI),,1979,47.490227,40.12675,0,1.7118819,5.572206,0,5.012128,0.086809576
Asia Pacific (EI),,1980,44.45076,42.177017,0,2.002804,5.896176,0,5.356786,0.116463296
Asia Pacific (EI),,1981,42.86566,43.25163,0,2.1365519,6.2016125,0,5.3889236,0.15562871
Asia Pacific (EI),,1982,41.29201,44.33447,0,2.4741433,5.9909344,0,5.5515184,0.35692683
Asia Pacific (EI),,1983,39.85579,44.969444,0,2.8355248,6.07883,0,5.8737917,0.386621
Asia Pacific (EI),,1984,38.696186,45.630783,0,3.184771,5.6777215,0,6.416403,0.39413714
Asia Pacific (EI),,1985,36.569897,46.95363,0,3.643587,5.788181,0,6.6491895,0.39552245
Asia Pacific (EI),,1986,36.336006,46.82721,0,3.7694883,5.699636,0,6.9701195,0.39753982
Asia Pacific (EI),,1987,35.505836,47.52433,0,4.207731,5.375057,0,7.0049033,0.38213855
Asia Pacific (EI),,1988,35.95499,47.46245,0,3.6900592,5.544492,0,6.9623275,0.3856762
Asia Pacific (EI),,1989,36.1976,47.042404,0,3.7044737,5.640223,0,7.0152364,0.40006155
Asia Pacific (EI),,1990,36.878433,46.20311,0.000055891665,3.8500588,5.578994,0.0004516503,7.166865,0.3220219
Asia Pacific (EI),,1991,36.75226,46.000324,0.00012626559,3.925036,5.485183,0.0016301033,7.521265,0.3141838
Asia Pacific (EI),,1992,37.513287,45.511948,0.00035269384,3.8549025,5.1309953,0.00281739,7.6830587,0.3026399
Asia Pacific (EI),,1993,37.17798,45.48994,0.0005228986,4.056434,5.3416634,0.0037832754,7.643114,0.2865695
Asia Pacific (EI),,1994,37.264748,45.310123,0.00061462,4.1092715,5.102243,0.0067169415,7.894361,0.31191945
Asia Pacific (EI),,1995,38.112675,44.07277,0.0007729208,4.3057284,5.288085,0.012268723,7.858292,0.34941068
Asia Pacific (EI),,1996,38.260303,43.928673,0.0010253245,4.322863,4.9449415,0.010353514,8.193447,0.33839932
Asia Pacific (EI),,1997,38.93148,42.809406,0.0014896316,4.4673004,4.8219957,0.012300331,8.589646,0.3663831
Asia Pacific (EI),,1998,38.127335,42.857597,0.0020600278,4.6604095,5.143746,0.01512188,8.802255,0.39148372
Asia Pacific (EI),,1999,38.34212,42.59035,0.002802601,4.566367,4.8974676,0.020101674,9.167118,0.41366807
Asia Pacific (EI),,2000,38.017223,42.570675,0.0040396587,4.5236278,4.9178586,0.024171486,9.5105295,0.43187892
Asia Pacific (EI),,2001,37.08387,43.10264,0.005518417,4.408549,5.173285,0.03189786,9.77156,0.42268088
Asia Pacific (EI),,2002,36.247807,44.262196,0.0071250447,4.2821803,4.9748154,0.03494962,9.740835,0.41788632
Asia Pacific (EI),,2003,34.85328,46.716656,0.008804074,3.4958248,4.6863766,0.04211183,9.754966,0.40528518
Asia Pacific (EI),,2004,33.631916,47.830746,0.010440962,3.6290565,4.98688,0.065526396,9.40954,0.39738995
Asia Pacific (EI),,2005,31.345272,50.448895,0.012183384,3.4907515,4.787423,0.079044044,9.371336,0.4209118
Asia Pacific (EI),,2006,30.251837,51.29119,0.014145859,3.3647637,4.9498463,0.11465372,9.532328,0.42608887
Asia Pacific (EI),,2007,29.39555,52.329796,0.015878864,3.0201993,4.9234176,0.14214402,9.667406,0.4445806
Asia Pacific (EI),,2008,28.52032,52.29807,0.018589452,2.8329456,5.569419,0.20139146,10.000856,0.47988927
Asia Pacific (EI),,2009,28.08777,52.82493,0.023792157,2.882865,5.2554426,0.2977523,10.018977,0.5189912
Asia Pacific (EI),,2010,28.15626,51.83897,0.034178767,2.837157,5.566992,0.4132764,10.51162,0.5425072
Asia Pacific (EI),,2011,27.479961,52.880276,0.058366474,2.2245572,5.3634224,0.5448549,10.79133,0.55281186
Asia Pacific (EI),,2012,27.801493,52.230137,0.081086405,1.5197858,5.8282557,0.6822742,11.155642,0.5817008
Asia Pacific (EI),,2013,27.438137,51.94378,0.14473195,1.475608,6.1217318,0.8422629,11.2551985,0.6281707
Asia Pacific (EI),,2014,27.135855,51.357513,0.27272934,1.5435017,6.598234,0.9280677,11.294435,0.70059353
Asia Pacific (EI),,2015,27.886251,50.152473,0.40453118,1.7039726,6.6284537,1.0282393,11.25691,0.7985113
Asia Pacific (EI),,2016,28.526566,48.6633,0.5872723,1.8600382,6.749992,1.2898542,11.355584,0.78940904
Asia Pacific (EI),,2017,28.447746,47.98266,0.87514454,1.8854167,6.663006,1.5411502,11.559204,0.8816098
Asia Pacific (EI),,2018,27.956614,47.3957,1.1747997,2.0172806,6.558845,1.7547618,11.926878,1.0159954
Asia Pacific (EI),,2019,27.549467,47.01043,1.4303938,2.274641,6.563213,1.8746505,11.963199,1.1013353
Asia Pacific (EI),,2020,26.164099,47.221535,1.712454,2.3052602,6.839022,2.1070976,12.171891,1.2289411
Asia Pacific (EI),,2021,25.517866,47.005962,2.0480478,2.3747501,6.4515343,2.7003264,12.29612,1.3386027
Asia Pacific (EI),,2022,25.077797,47.010498,2.512739,2.3939586,6.462793,3.0460763,11.7634735,1.4490386
Australia,AUS,1965,46.979366,47.45109,,0,5.340691,,0.0069229137,0.22193079
Australia,AUS,1966,47.981804,46.937496,,0,4.86867,,0.008809655,0.20322418
Australia,AUS,1967,49.543694,45.49845,,0,4.753871,,0.008307035,0.19567804
Australia,AUS,1968,50.88463,44.189198,,0,4.6860347,,0.060709346,0.1794325
Australia,AUS,1969,50.236206,43.88694,,0,4.915288,,0.7898692,0.17170003
Australia,AUS,1970,50.9024,40.640907,,0,5.2753077,,3.0352442,0.1461433
Australia,AUS,1971,51.025497,38.83876,,0,5.6825237,,4.313018,0.14020358
Australia,AUS,1972,49.678303,38.80091,,0,5.4565244,,5.921508,0.14276065
Australia,AUS,1973,49.583927,37.795456,,0,5.42747,,7.0319543,0.1611945
Australia,AUS,1974,49.40787,37.09356,,0,5.762744,,7.543463,0.19236599
Australia,AUS,1975,48.087364,37.649067,,0,6.0813727,,7.9665637,0.21563582
Australia,AUS,1976,47.50061,37.617954,,0,5.587167,,9.088011,0.20625433
Australia,AUS,1977,47.406578,37.429054,,0,5.095537,,9.894601,0.17423797
Australia,AUS,1978,46.95968,37.21072,,0,5.349327,,10.32091,0.15937002
Australia,AUS,1979,45.871716,37.50682,,0,5.007234,,11.455624,0.15860634
Australia,AUS,1980,43.561615,38.467876,,0,4.7166986,,13.108235,0.14557335
Australia,AUS,1981,42.250046,38.836704,,0,4.7800093,,13.982892,0.15034504
Australia,AUS,1982,41.986233,39.613228,,0,4.442979,,13.763756,0.19380395
Australia,AUS,1983,38.98991,40.996403,,0,4.3668876,,15.479199,0.1675934
Australia,AUS,1984,38.828148,41.75204,,0,4.5533056,,14.70135,0.16514888
Australia,AUS,1985,37.922997,41.949806,,0,4.697283,,15.264039,0.16587228
Australia,AUS,1986,36.66836,42.181694,,0,4.6344733,,16.351376,0.164086
Australia,AUS,1987,36.54761,42.701794,,0,4.3700223,,16.21771,0.16287076
Australia,AUS,1988,36.53255,42.946037,,0,4.3994775,,15.879732,0.24220248
Australia,AUS,1989,36.21402,42.87771,,0,4.164472,,16.488323,0.2554814
Australia,AUS,1990,36.288773,43.012745,0,0,4.224702,0,16.239092,0.23468924
Australia,AUS,1991,35.36709,44.207676,0.0015717831,0,4.5144806,0,15.685175,0.22401032
Australia,AUS,1992,35.554703,43.750095,0.0034331074,0,4.5230637,0,15.963486,0.20521984
Australia,AUS,1993,35.904495,43.12548,0.004057215,0,4.5538177,0.00055578357,16.210598,0.20099808
Australia,AUS,1994,35.784832,42.358955,0.004654296,0,4.3199315,0.0014711843,17.329031,0.20112514
Australia,AUS,1995,37.059505,41.94465,0.0054180315,0,4.0042224,0.0017932024,16.756117,0.22829133
Australia,AUS,1996,36.9499,42.415848,0.0063712257,0,3.9741788,0.0017421324,16.39766,0.2542991
Australia,AUS,1997,36.643578,43.49491,0.007445376,0,3.8751204,0.0018218709,15.715676,0.26145232
Australia,AUS,1998,35.78266,44.376938,0.008446306,0,3.7481647,0.0042706034,15.802648,0.27687463
Australia,AUS,1999,35.16051,45.280323,0.009253797,0,3.710974,0.00980081,15.550234,0.27890477
Australia,AUS,2000,34.93417,45.329063,0.010590932,0,3.730389,0.030356925,15.747886,0.21754031
Australia,AUS,2001,34.74916,44.526226,0.012093881,0,3.601031,0.06409874,16.85386,0.19353896
Australia,AUS,2002,34.430893,44.63382,0.0126825925,0,3.5013092,0.11606854,17.003838,0.3013899
Australia,AUS,2003,33.821194,45.266983,0.013468502,0,3.4546185,0.15003961,16.89685,0.39684168
Australia,AUS,2004,33.557457,45.70642,0.014967942,0,3.218602,0.16311887,16.699562,0.6398717
Australia,AUS,2005,33.942055,45.252754,0.017064555,0,3.1399786,0.26374424,16.491634,0.8761512
Australia,AUS,2006,33.561943,44.566353,0.018861832,0,2.8911996,0.41826832,17.638287,0.8534667
Australia,AUS,2007,33.61316,43.14279,0.021355,0,2.4497604,0.5354425,19.26733,0.9060373
Australia,AUS,2008,33.472652,44.216965,0.02553688,0,2.1675441,0.6344686,18.629047,0.7702623
Australia,AUS,2009,33.396877,43.381382,0.053695828,0,2.3388252,0.8209998,19.301474,0.5893021
Australia,AUS,2010,34.41765,40.255753,0.17984296,0,2.5286407,0.917014,21.013796,0.5165339
Australia,AUS,2011,35.09942,37.98674,0.36187533,0,3.4641542,1.1384345,21.225405,0.52715826
Australia,AUS,2012,36.54803,36.095543,0.43053785,0,3.040897,1.3788992,21.668228,0.6437475
Australia,AUS,2013,37.158794,33.82917,0.67407215,0,3.3444307,1.6221951,22.499868,0.68366635
Australia,AUS,2014,36.734352,33.316456,0.85641944,0,2.504923,1.6908752,23.982605,0.722674
Australia,AUS,2015,35.626606,33.74297,1.041763,0,2.3686235,1.9896915,24.34823,0.73309296
Australia,AUS,2016,35.58221,33.611748,1.239543,0,2.9372425,2.1725485,23.620525,0.7206735
Australia,AUS,2017,37.42765,32.555286,1.4814389,0,2.2426555,2.194657,23.274096,0.70971763
Australia,AUS,2018,37.53456,31.30687,2.0073361,0,2.8177204,2.646916,22.880087,0.70466626
Australia,AUS,2019,35.958485,28.947475,2.8704174,0,2.1995687,3.0547035,26.220438,0.6588099
Australia,AUS,2020,32.90036,29.490868,3.9454625,0,2.386362,3.7409682,26.774227,0.6859614
Australia,AUS,2021,33.636826,28.409132,5.1252446,0,2.6194305,4.40265,25.058893,0.6702841
Australia,AUS,2022,34.55601,25.93105,6.095857,0,2.687364,4.967651,25.058216,0.6237201
Austria,AUT,1965,34.458084,31.19548,,0,25.096405,,9.250029,
Austria,AUT,1966,36.19757,28.472242,,0,25.840193,,9.489992,
Austria,AUT,1967,38.20462,26.676964,,0,26.118929,,8.999486,
Austria,AUT,1968,41.29267,24.632793,,0,25.099167,,8.9753685,
Austria,AUT,1969,43.809998,23.402523,,0,22.27537,,10.512111,
Austria,AUT,1970,42.118423,21.976917,,0,24.770256,,11.134404,
Austria,AUT,1971,47.25979,20.243706,,0,19.6523,,12.844205,
Austria,AUT,1972,49.31634,17.742292,,0,19.524149,,13.417226,
Austria,AUT,1973,49.70614,16.40073,,0,20.17739,,13.715739,
Austria,AUT,1974,44.25598,17.218832,,0,23.734526,,14.790659,
Austria,AUT,1975,45.028694,15.064406,,0,25.034246,,14.872655,
Austria,AUT,1976,47.237644,15.490193,,0,20.905321,,16.36684,
Austria,AUT,1977,45.126053,12.96316,,0,25.271303,,16.639479,
Austria,AUT,1978,46.539917,12.624428,,0,24.244625,,16.591034,
Austria,AUT,1979,45.748264,12.937271,,0,25.784454,,15.530012,
Austria,AUT,1980,44.84238,13.349398,,0,26.826015,,14.982205,
Austria,AUT,1981,41.933372,14.076138,,0,29.280653,,14.709836,
Austria,AUT,1982,41.119118,13.840877,,0,30.31977,,14.720239,
Austria,AUT,1983,39.960636,14.860747,,0,30.117786,,15.060827,
Austria,AUT,1984,39.264126,17.106472,,0,26.68983,,16.939564,
Austria,AUT,1985,37.043648,16.090593,,0,28.815756,,17.096468,0.9535273
Austria,AUT,1986,38.93958,14.3165455,,0,28.87882,,16.566225,1.2988358
Austria,AUT,1987,37.979977,13.454157,,0,31.328129,,16.372057,0.86568415
Austria,AUT,1988,38.27582,13.074711,,0,31.717916,,15.916117,1.0154318
Austria,AUT,1989,37.532402,13.060638,,0,31.34343,,16.998297,1.0652311
Austria,AUT,1990,38.39862,14.213874,0,0,27.798573,0,18.478794,1.0881264
Austria,AUT,1991,39.516197,14.21615,0,0,26.450718,0,18.680426,1.113217
Austria,AUT,1992,39.08621,11.238443,0,0,29.784689,0,18.63805,1.226393
Austria,AUT,1993,38.72585,9.928024,0.00083975855,0,30.823692,0,19.258062,1.2339209
Austria,AUT,1994,38.64223,10.130727,0.00084493094,0,30.170261,0,19.930738,1.1041932
Austria,AUT,1995,36.74401,10.990535,0.0008056545,0,29.863268,0.0008056545,20.74953,1.6152946
Austria,AUT,1996,37.968628,11.022985,0.0008046171,0,27.530771,0.0040230704,22.057142,1.380619
Austria,AUT,1997,37.76791,11.449942,0.0015759326,0,28.449774,0.015759327,20.818642,1.455787
Austria,AUT,1998,38.60047,9.921567,0.0015510748,0,28.821587,0.034899205,21.036201,1.5428259
Austria,AUT,1999,37.085445,9.661608,0.0015162138,0,30.854315,0.038663477,21.004461,1.3069313
Austria,AUT,2000,36.21453,10.850378,0.0022663814,0,31.605165,0.050615847,19.980076,1.2463936
Austria,AUT,2001,37.912674,10.824505,0.0036236143,0,29.319004,0.124652274,20.446144,1.3133762
Austria,AUT,2002,38.624905,10.980038,0.0064702095,0,28.919693,0.14593922,20.069944,1.1951504
Austria,AUT,2003,41.422268,11.589825,0.010603667,0,23.480003,0.25872895,21.847385,1.3317548
Austria,AUT,2004,39.564503,11.146114,0.012412874,0,25.351429,0.63719434,21.6556,1.5732691
Austria,AUT,2005,38.69383,10.983564,0.014145713,0,24.965694,0.8959731,22.39396,1.8305917
Austria,AUT,2006,39.0751,11.086426,0.015130258,0,24.098305,1.1846322,21.266064,2.467517
Austria,AUT,2007,37.539062,10.933445,0.0166355,0,25.431547,1.3981792,20.560823,3.1603153
Austria,AUT,2008,36.477818,10.600951,0.020151602,0,25.644213,1.3456249,21.591314,3.1752117
Austria,AUT,2009,35.750633,8.224454,0.033576332,0,28.072512,1.3413149,21.708303,3.369577
Austria,AUT,2010,36.157433,9.364047,0.058670457,0,25.3431,1.3634335,22.87912,3.418864
Austria,AUT,2011,36.45788,10.203047,0.121241294,0,23.8465,1.348606,22.828882,3.6849315
Austria,AUT,2012,34.224747,9.075707,0.22323346,0,29.003752,1.6285479,20.804916,3.6125998
Austria,AUT,2013,35.50911,9.273148,0.41488978,0,27.848297,2.089933,19.942595,3.65658
Austria,AUT,2014,35.46131,8.870708,0.5388345,0,28.139103,2.63896,19.024857,3.6882277
Austria,AUT,2015,35.192795,9.623801,0.6391324,0,25.342236,3.3012767,20.180338,3.769593
Austria,AUT,2016,35.16536,8.68852,0.7191653,0,26.227722,3.434908,20.447369,3.7521784
Austria,AUT,2017,34.958225,8.764188,0.8094599,0,24.42708,4.19188,21.739609,3.7747676
Austria,AUT,2018,36.290092,7.906915,0.9428753,0,24.388065,3.9075098,21.275146,3.8646832
Austria,AUT,2019,35.79816,7.9120016,1.0457762,0,25.083723,4.5773726,20.745607,3.4734182
Austria,AUT,2020,33.316273,7.2380238,1.3376489,0,27.498987,4.44688,21.259556,3.6618426
Austria,AUT,2021,34.168606,7.4160547,1.8038571,0,25.121042,4.3693175,22.331207,3.5520966
Austria,AUT,2022,35.24154,7.414132,2.1989603,0,24.279097,4.9501734,20.736406,3.9283485
Azerbaijan,AZE,1985,41.364265,0.45539805,,0,1.6519357,,56.5284,
Azerbaijan,AZE,1986,40.27038,0.42318603,,0,0.9406936,,58.365738,
Azerbaijan,AZE,1987,39.109386,0.43667778,,0,0.9706842,,59.48325,
Azerbaijan,AZE,1988,40.025093,0.4363545,,0,0.842058,,58.696495,
Azerbaijan,AZE,1989,38.272552,0.42789528,,0,0.8257339,,60.473816,
Azerbaijan,AZE,1990,38.531704,0.39726162,0,0,1.8816601,0,59.18938,0
Azerbaijan,AZE,1991,38.666126,0.3112467,0,0,2.0779731,0,58.944656,0
Azerbaijan,AZE,1992,43.993557,0.065095164,0,0,2.4099329,0,53.531414,0
Azerbaijan,AZE,1993,50.5728,0.018760059,0,0,3.8572147,0,45.55122,0
Azerbaijan,AZE,1994,50.425297,0.027226223,0,0,3.1670034,0,46.380478,0
Azerbaijan,AZE,1995,48.352425,0.021718292,0,0,2.8640726,0,48.761784,0
Azerbaijan,AZE,1996,52.961624,0.026483843,0,0,3.449877,0,43.56201,0
Azerbaijan,AZE,1997,52.635944,0.027656535,0,0,4.0128255,0,43.32358,0
Azerbaijan,AZE,1998,55.172646,0,0,0,4.5553145,0,40.272038,0
Azerbaijan,AZE,1999,53.220154,0,0,0,3.5244212,0,43.25543,0
Azerbaijan,AZE,2000,56.56009,0,0,0,3.4349427,0,40.004963,0
Azerbaijan,AZE,2001,37.408684,0.027423322,0,0,3.004117,0,59.55978,0
Azerbaijan,AZE,2002,34.789093,0.018517837,0,0,4.6939816,0,60.49841,0
Azerbaijan,AZE,2003,37.425835,0.025647776,0,0,5.2657747,0,57.282753,0
Azerbaijan,AZE,2004,35.46058,0.0069524073,0,0,5.1585817,0,59.37388,0
Azerbaijan,AZE,2005,38.239937,0.022446172,0,0,5.165004,0,56.572617,0
Azerbaijan,AZE,2006,34.805305,0.022821775,0,0,4.3662996,0,60.805565,0
Azerbaijan,AZE,2007,37.385414,0.03864993,0,0,4.4247346,0,58.1512,0
Azerbaijan,AZE,2008,29.9015,0.029747674,0,0,4.1157107,0,65.95304,0
Azerbaijan,AZE,2009,29.448465,0.037594087,0,0,4.9265256,0.004481763,65.58294,0
Azerbaijan,AZE,2010,29.273678,0.03754936,0,0,7.4184694,0.0010762943,63.269226,0
Azerbaijan,AZE,2011,33.9897,0.028820502,0,0,5.0353055,0,60.94618,0
Azerbaijan,AZE,2012,34.640995,0.028463623,0,0,3.3029988,0,62.02755,0
Azerbaijan,AZE,2013,36.310814,0.024840679,0.0014098297,0,2.6242228,0.0014098297,60.899002,0.13829593
Azerbaijan,AZE,2014,34.908176,0.015152747,0.0049949316,0,2.238589,0.0039614895,62.652554,0.17656974
Azerbaijan,AZE,2015,32.429276,0.020106046,0.0072019366,0,2.563734,0.0072019366,64.80379,0.16869973
Azerbaijan,AZE,2016,32.54731,0.008113911,0.05542844,0,3.0765138,0.035800762,64.11347,0.16336514
Azerbaijan,AZE,2017,33.505863,0.006889852,0.059169725,0,2.7777958,0.035151858,63.45268,0.1624574
Azerbaijan,AZE,2018,33.881657,0.0049224496,0.060548726,0,2.7267013,0.12754422,63.047718,0.1509113
Azerbaijan,AZE,2019,31.645525,0.0042853565,0.064889275,0,2.2972558,0.15473586,65.659164,0.1741425
Azerbaijan,AZE,2020,30.545755,0.0025182266,0.0674108,0,1.5339547,0.13783361,67.537674,0.1748561
Azerbaijan,AZE,2021,32.436253,0.0007949398,0.073813856,0,1.7080154,0.12222073,65.50132,0.15758562
Azerbaijan,AZE,2022,35.178837,0.00080103835,0.08176141,0,2.1411028,0.11183468,62.316925,0.16873974
Bangladesh,BGD,1971,60.679977,8.107701,,0,3.859758,,27.352562,
Bangladesh,BGD,1972,65.297066,7.155651,0,0,3.406534,0,24.140749,0
Bangladesh,BGD,1973,57.535725,7.250984,0,0,5.024387,0,30.188906,0
Bangladesh,BGD,1974,56.200016,6.0519123,0,0,3.4634595,0,34.284615,0
Bangladesh,BGD,1975,63.905697,6.812546,0,0,6.043976,0,23.237772,0
Bangladesh,BGD,1976,59.249054,5.767716,0,0,5.868124,0,29.115099,0
Bangladesh,BGD,1977,57.090515,5.8954616,0,0,5.079776,0,31.93424,0
Bangladesh,BGD,1978,57.209015,5.377426,0,0,5.5367117,0,31.876846,0
Bangladesh,BGD,1979,57.433784,3.6287527,0,0,5.825672,0,33.111797,0
Bangladesh,BGD,1980,55.51306,4.1562986,0,0,4.96088,0,35.36975,0
Bangladesh,BGD,1981,53.998653,4.030378,0,0,5.0166492,0,36.954315,0
Bangladesh,BGD,1982,48.27921,4.4257207,0,0,3.8052511,0,43.48982,0
Bangladesh,BGD,1983,43.661137,2.5329204,0,0,4.870658,0,48.935284,0
Bangladesh,BGD,1984,40.70218,0.9377615,0,0,6.1055837,0,52.25448,0
Bangladesh,BGD,1985,40.88893,1.18003,0,0,4.526682,0,53.404354,0
Bangladesh,BGD,1986,40.49652,1.6375152,0,0,2.5327973,0,55.33316,0
Bangladesh,BGD,1987,36.12253,2.3357458,0,0,2.6365013,0,58.90522,0
Bangladesh,BGD,1988,32.495266,2.1603334,0,0,3.0908637,0,62.25354,0
Bangladesh,BGD,1989,32.955833,2.087492,0,0,3.907864,0,61.048813,0
Bangladesh,BGD,1990,30.096,4.4310155,0,0,3.5392714,0,61.933716,0
Bangladesh,BGD,1991,28.942493,1.4684024,0,0,3.4776092,0,66.11149,0
Bangladesh,BGD,1992,29.602497,1.2641306,0,0,3.0288854,0,66.10449,0
Bangladesh,BGD,1993,30.162043,0.42863265,0,0,2.104329,0,67.30499,0
Bangladesh,BGD,1994,29.61386,0.3781637,0,0,2.7616804,0,67.2463,0
Bangladesh,BGD,1995,32.540318,3.484126,0,0,1.0269947,0,62.948566,0
Bangladesh,BGD,1996,31.734137,1.8235793,0,0,1.9475645,0,64.49472,0
Bangladesh,BGD,1997,34.673557,3.1852014,0,0,1.8034276,0,60.33782,0
Bangladesh,BGD,1998,35.88408,0.8610851,0,0,2.0371237,0,61.217712,0
Bangladesh,BGD,1999,31.644472,0.42112768,0,0,1.9397291,0,65.99467,0
Bangladesh,BGD,2000,29.009321,2.818404,0,0,1.6270729,0,66.54521,0
Bangladesh,BGD,2001,30.315739,2.6152537,0,0,1.8750032,0,65.19401,0
Bangladesh,BGD,2002,27.48065,2.7234004,0.00018707686,0,1.4012063,0,68.394554,0
Bangladesh,BGD,2003,26.615788,2.4637566,0.0015826923,0,1.3171519,0,69.601715,0
Bangladesh,BGD,2004,25.956089,2.3240647,0.0031272452,0,1.2327929,0,70.48393,0
Bangladesh,BGD,2005,24.52518,4.4018517,0.005133534,0,1.1308868,0,69.93695,0
Bangladesh,BGD,2006,22.777027,6.1809454,0.0074875746,0,1.0385537,0.002218535,69.993774,0
Bangladesh,BGD,2007,21.080545,4.9253106,0.012108722,0,1.0077149,0.0021526623,72.972176,0
Bangladesh,BGD,2008,20.202833,4.9017463,0.019214937,0,1.2009366,0.003666016,73.67161,0
Bangladesh,BGD,2009,16.966772,5.587268,0.028766459,0,0.47791368,0.0058449893,76.93306,0.00037335555
Bangladesh,BGD,2010,18.70743,3.4678488,0.049148396,0,0.8087857,0.005658168,76.96037,0.00075410225
Bangladesh,BGD,2011,22.119738,4.759905,0.05937398,0,0.88654226,0.0051850528,72.16822,0.0010305734
Bangladesh,BGD,2012,23.189579,3.6153483,0.08455351,0,0.72275114,0.004743923,72.38177,0.0012659502
Bangladesh,BGD,2013,22.841572,4.8126516,0.11513309,0,0.64725643,0.0045151142,71.57736,0.0015133584
